data_hora,timestamp_ms,umidade_solo,temperatura,leitura_ldr,ph,botao_N,botao_P,botao_K,bomba_ligada
2024-09-24 22:38:00,34478000,59.18,30.36,1692,7.75,false,false,false,false
2024-09-24 22:40:00,34480000,55.58,33.61,1190,7.87,false,false,false,false
2024-09-24 22:42:00,34482000,56.75,33.86,1529,5.87,false,false,false,false
2024-09-24 22:44:00,34484000,53.12,31.50,583,5.92,false,false,false,false
2024-09-24 22:46:00,34486000,70.47,29.25,909,7.74,false,false,false,false
2024-09-24 22:48:00,34488000,64.80,32.28,650,7.79,false,false,false,false
2024-09-24 22:50:00,34490000,60.36,31.01,1506,7.36,false,false,false,false
2024-09-24 22:52:00,34492000,59.21,34.43,1055,6.98,false,false,false,false
2024-09-24 22:54:00,34494000,72.42,29.11,1685,7.45,true,false,false,false
2024-09-24 22:56:00,34496000,64.33,34.15,1021,6.24,false,false,false,false
2024-09-24 22:58:00,34498000,66.25,29.33,1793,6.56,false,false,false,false
2024-09-24 23:00:00,34500000,63.48,31.28,651,7.16,false,false,false,false
2024-09-24 23:02:00,34502000,68.79,29.36,1766,6.10,false,false,false,false
2024-09-24 23:04:00,34504000,72.64,32.44,1153,6.78,false,false,false,false
2024-09-24 23:06:00,34506000,64.75,32.47,1583,5.59,false,false,false,false
2024-09-24 23:08:00,34508000,61.80,35.00,1379,7.59,false,false,false,false
2024-09-24 23:10:00,34510000,55.11,30.85,657,6.12,false,false,true,false
2024-09-24 23:12:00,34512000,67.90,30.52,1558,6.08,false,false,false,false
2024-09-24 23:14:00,34514000,59.22,31.86,899,7.26,false,false,false,false
2024-09-24 23:16:00,34516000,62.99,34.54,1711,7.73,false,false,false,false
2024-09-24 23:18:00,34518000,58.31,33.96,1724,7.65,false,false,false,false
2024-09-24 23:20:00,34520000,60.62,31.62,1373,7.83,false,false,false,false
2024-09-24 23:22:00,34522000,54.82,30.54,912,7.55,false,false,false,false
2024-09-24 23:24:00,34524000,65.88,34.88,622,6.24,false,false,false,false
2024-09-24 23:26:00,34526000,64.99,30.99,782,7.79,false,false,false,false
2024-09-24 23:28:00,34528000,58.82,29.93,907,7.57,false,false,false,false
2024-09-24 23:30:00,34530000,68.78,32.00,1355,5.72,false,false,false,false
2024-09-24 23:32:00,34532000,67.45,29.89,1477,7.31,false,false,false,false
2024-09-24 23:34:00,34534000,59.78,33.25,808,7.70,false,false,true,false
2024-09-24 23:36:00,34536000,56.90,29.40,541,6.13,false,false,false,false
2024-09-24 23:38:00,34538000,69.04,33.54,1104,5.56,false,false,false,false
2024-09-24 23:40:00,34540000,66.63,30.77,977,7.90,false,false,false,false
2024-09-24 23:42:00,34542000,54.46,34.49,1221,6.66,false,false,false,false
2024-09-24 23:44:00,34544000,67.33,34.99,1241,6.13,false,false,false,false
2024-09-24 23:46:00,34546000,60.76,33.01,1702,7.38,false,false,false,false
2024-09-24 23:48:00,34548000,71.26,29.87,1621,6.54,false,false,false,false
2024-09-24 23:50:00,34550000,67.18,31.47,921,7.43,false,false,false,false
2024-09-24 23:52:00,34552000,65.50,34.04,1387,5.52,false,false,false,false
2024-09-24 23:54:00,34554000,68.22,35.00,1343,6.68,false,false,false,false
2024-09-24 23:56:00,34556000,58.27,35.00,1052,7.27,false,false,false,false
2024-09-24 23:58:00,34558000,55.93,33.34,1233,5.63,false,false,false,false
2024-09-25 00:00:00,34560000,35.09,18.80,715,6.04,false,false,false,false
2024-09-25 00:02:00,34562000,36.76,15.50,1780,6.00,false,false,false,true
2024-09-25 00:04:00,34564000,31.35,16.29,1315,5.76,false,false,false,true
2024-09-25 00:06:00,34566000,39.27,15.28,1658,5.70,false,false,false,true
2024-09-25 00:08:00,34568000,42.79,15.36,722,7.08,false,false,false,false
2024-09-25 00:10:00,34570000,25.62,19.73,563,7.03,false,true,false,false
2024-09-25 00:12:00,34572000,36.23,18.80,860,6.69,false,false,false,false
2024-09-25 00:14:00,34574000,29.06,17.95,606,5.77,false,false,false,true
2024-09-25 00:16:00,34576000,44.44,15.04,851,7.52,false,false,false,false
2024-09-25 00:18:00,34578000,31.45,15.00,1374,5.78,false,false,false,true
2024-09-25 00:20:00,34580000,34.63,16.82,1311,6.05,false,false,false,false
2024-09-25 00:22:00,34582000,42.80,19.37,978,7.16,false,false,false,false
2024-09-25 00:24:00,34584000,26.19,18.25,1177,6.83,false,false,false,false
2024-09-25 00:26:00,34586000,28.08,15.00,815,5.92,false,false,false,true
2024-09-25 00:28:00,34588000,38.28,15.00,1144,7.72,false,false,false,false
2024-09-25 00:30:00,34590000,43.89,15.62,1527,5.88,false,false,false,false
2024-09-25 00:32:00,34592000,32.66,15.60,1280,6.56,false,false,true,false
2024-09-25 00:34:00,34594000,42.67,16.01,1369,5.71,false,false,false,false
2024-09-25 00:36:00,34596000,25.20,19.40,736,7.58,false,false,false,false
2024-09-25 00:38:00,34598000,44.53,19.20,1689,7.70,false,false,false,false
2024-09-25 00:40:00,34600000,38.43,17.08,947,5.77,false,false,false,true
2024-09-25 00:42:00,34602000,34.49,18.54,1429,6.59,false,false,false,false
2024-09-25 00:44:00,34604000,28.26,19.57,963,6.08,false,false,false,false
2024-09-25 00:46:00,34606000,40.42,15.00,1135,7.02,false,false,false,false
2024-09-25 00:48:00,34608000,44.44,15.00,1131,6.30,false,false,false,false
2024-09-25 00:50:00,34610000,32.89,18.74,1596,7.50,false,false,false,false
2024-09-25 00:52:00,34612000,28.78,15.00,1112,5.60,false,true,false,true
2024-09-25 00:54:00,34614000,40.68,15.52,924,7.55,false,false,false,false
2024-09-25 00:56:00,34616000,27.94,19.88,1181,6.70,false,false,false,false
2024-09-25 00:58:00,34618000,37.03,17.64,1503,6.79,false,false,false,false
2024-09-25 01:00:00,34620000,40.79,15.45,882,6.51,false,false,false,false
2024-09-25 01:02:00,34622000,32.83,20.16,543,6.87,false,false,false,false
2024-09-25 01:04:00,34624000,44.96,17.22,1111,7.43,false,false,false,false
2024-09-25 01:06:00,34626000,42.58,19.02,1214,5.54,false,false,false,false
2024-09-25 01:08:00,34628000,33.76,17.81,601,6.04,false,false,false,false
2024-09-25 01:10:00,34630000,41.76,16.35,584,5.78,false,false,false,false
2024-09-25 01:12:00,34632000,26.93,15.66,1216,5.50,false,true,false,true
2024-09-25 01:14:00,34634000,44.49,16.49,1598,7.41,false,true,false,false
2024-09-25 01:16:00,34636000,36.31,19.78,1285,6.68,false,true,false,false
2024-09-25 01:18:00,34638000,36.81,18.81,1237,6.88,false,false,false,false
2024-09-25 01:20:00,34640000,45.38,18.03,1129,5.70,false,false,false,false
2024-09-25 01:22:00,34642000,38.53,15.08,1501,7.89,false,false,false,false
2024-09-25 01:24:00,34644000,29.75,18.46,877,5.63,false,false,false,true
2024-09-25 01:26:00,34646000,32.36,15.65,1770,6.94,false,false,false,false
2024-09-25 01:28:00,34648000,36.41,18.14,1799,5.52,false,false,false,true
2024-09-25 01:30:00,34650000,35.78,18.18,545,7.67,false,false,false,false
2024-09-25 01:32:00,34652000,41.79,15.02,516,7.24,false,false,false,false
2024-09-25 01:34:00,34654000,42.12,17.89,1442,6.02,false,false,false,false
2024-09-25 01:36:00,34656000,35.32,18.14,692,7.92,false,false,false,false
2024-09-25 01:38:00,34658000,41.60,17.17,826,7.91,false,false,false,false
2024-09-25 01:40:00,34660000,34.20,17.10,1754,6.44,false,false,false,false
2024-09-25 01:42:00,34662000,35.95,15.57,1503,5.13,false,true,false,true
2024-09-25 01:44:00,34664000,29.71,17.52,1562,7.08,false,false,false,false
2024-09-25 01:46:00,34666000,38.69,20.15,554,5.57,false,false,false,true
2024-09-25 01:48:00,34668000,28.75,16.15,859,5.41,false,true,false,true
2024-09-25 01:50:00,34670000,28.86,17.39,1719,5.75,false,false,false,true
2024-09-25 01:52:00,34672000,32.58,16.40,1312,5.70,false,false,false,true
2024-09-25 01:54:00,34674000,42.65,18.21,1781,7.43,false,false,false,false
2024-09-25 01:56:00,34676000,31.65,15.00,1464,7.71,false,false,false,false
2024-09-25 01:58:00,34678000,35.22,17.78,565,7.84,false,false,false,false
2024-09-25 02:00:00,34680000,43.33,20.44,795,5.57,false,false,false,false
2024-09-25 02:02:00,34682000,47.36,17.61,795,6.76,true,false,false,false
2024-09-25 02:04:00,34684000,34.86,16.57,987,6.19,false,false,true,false
2024-09-25 02:06:00,34686000,37.82,16.73,909,7.91,false,false,false,false
2024-09-25 02:08:00,34688000,43.86,16.26,1618,6.56,false,false,false,false
2024-09-25 02:10:00,34690000,38.97,15.60,866,6.94,false,false,false,false
2024-09-25 02:12:00,34692000,30.05,17.60,1582,7.65,false,false,false,false
2024-09-25 02:14:00,34694000,29.88,16.95,1273,6.45,false,false,false,false
2024-09-25 02:16:00,34696000,38.12,15.64,806,7.32,false,false,false,false
2024-09-25 02:18:00,34698000,44.02,21.01,1050,7.43,false,false,false,false
2024-09-25 02:20:00,34700000,30.95,16.39,651,6.86,false,false,false,false
2024-09-25 02:22:00,34702000,38.62,20.32,1245,7.43,false,false,false,false
2024-09-25 02:24:00,34704000,37.95,20.53,1799,5.71,false,false,false,true
2024-09-25 02:26:00,34706000,31.78,16.90,1166,6.06,false,false,false,false
2024-09-25 02:28:00,34708000,34.46,20.90,1293,7.57,false,false,false,false
2024-09-25 02:30:00,34710000,30.65,19.25,1458,6.66,false,false,false,false
2024-09-25 02:32:00,34712000,46.16,20.15,963,6.87,false,false,false,false
2024-09-25 02:34:00,34714000,36.47,17.43,641,7.46,false,false,false,false
2024-09-25 02:36:00,34716000,44.79,16.95,1528,6.19,false,false,false,false
2024-09-25 02:38:00,34718000,46.65,16.32,975,5.76,false,false,false,false
2024-09-25 02:40:00,34720000,47.35,17.17,1684,6.86,false,false,false,false
2024-09-25 02:42:00,34722000,45.23,18.88,1058,6.78,false,false,false,false
2024-09-25 02:44:00,34724000,33.35,17.67,1122,7.46,false,false,false,false
2024-09-25 02:46:00,34726000,33.09,19.17,1248,7.36,false,false,true,false
2024-09-25 02:48:00,34728000,32.13,20.54,1440,7.32,false,false,false,false
2024-09-25 02:50:00,34730000,43.24,16.98,567,6.64,false,false,false,false
2024-09-25 02:52:00,34732000,33.85,18.16,1328,6.65,false,false,false,false
2024-09-25 02:54:00,34734000,33.32,21.29,899,7.27,false,false,false,false
2024-09-25 02:56:00,34736000,45.01,16.46,1080,6.23,false,false,false,false
2024-09-25 02:58:00,34738000,44.68,15.59,717,6.27,false,false,false,false
2024-09-25 03:00:00,34740000,42.43,16.93,1739,7.36,false,false,false,false
2024-09-25 03:02:00,34742000,45.23,19.99,1565,6.55,false,false,false,false
2024-09-25 03:04:00,34744000,43.75,20.17,787,6.81,false,false,false,false
2024-09-25 03:06:00,34746000,37.21,18.40,1293,7.65,false,false,false,false
2024-09-25 03:08:00,34748000,30.81,18.79,1706,6.23,false,false,false,false
2024-09-25 03:10:00,34750000,32.34,18.97,1352,7.00,false,false,false,false
2024-09-25 03:12:00,34752000,29.91,16.27,587,5.83,false,false,false,true
2024-09-25 03:14:00,34754000,43.17,17.59,1132,5.53,false,false,false,false
2024-09-25 03:16:00,34756000,37.05,18.05,870,7.95,false,false,false,false
2024-09-25 03:18:00,34758000,44.02,20.51,749,6.00,false,false,true,false
2024-09-25 03:20:00,34760000,39.63,21.05,1368,5.75,false,true,false,true
2024-09-25 03:22:00,34762000,39.15,16.13,1408,7.19,false,false,false,false
2024-09-25 03:24:00,34764000,32.53,18.13,1243,7.21,false,true,false,false
2024-09-25 03:26:00,34766000,43.98,21.94,986,7.08,false,false,false,false
2024-09-25 03:28:00,34768000,32.12,16.96,1345,6.93,false,false,false,false
2024-09-25 03:30:00,34770000,45.98,19.33,689,7.09,false,false,false,false
2024-09-25 03:32:00,34772000,29.82,20.18,557,6.08,false,false,false,false
2024-09-25 03:34:00,34774000,32.40,20.02,1612,7.91,true,false,false,false
2024-09-25 03:36:00,34776000,42.98,16.67,863,7.96,false,false,false,false
2024-09-25 03:38:00,34778000,33.38,17.41,958,6.76,false,false,false,false
2024-09-25 03:40:00,34780000,36.36,17.08,745,6.18,false,false,false,false
2024-09-25 03:42:00,34782000,41.26,18.73,1270,6.40,false,false,false,false
2024-09-25 03:44:00,34784000,34.97,18.19,1608,6.57,false,false,false,false
2024-09-25 03:46:00,34786000,43.35,18.86,1036,6.00,false,false,false,false
2024-09-25 03:48:00,34788000,36.15,18.23,1273,7.90,false,false,false,false
2024-09-25 03:50:00,34790000,39.59,16.11,904,5.61,false,false,false,true
2024-09-25 03:52:00,34792000,44.43,17.61,1006,7.42,false,false,false,false
2024-09-25 03:54:00,34794000,38.64,19.85,1792,5.62,false,false,false,true
2024-09-25 03:56:00,34796000,46.41,19.95,1313,6.79,false,false,false,false
2024-09-25 03:58:00,34798000,48.40,18.88,726,7.92,false,false,true,false
2024-09-25 04:00:00,34800000,43.18,19.85,604,6.01,false,true,false,false
2024-09-25 04:02:00,34802000,31.35,18.53,1229,5.83,false,false,false,true
2024-09-25 04:04:00,34804000,34.34,17.72,730,7.59,false,false,false,false
2024-09-25 04:06:00,34806000,48.87,21.97,1109,7.20,false,false,false,false
2024-09-25 04:08:00,34808000,42.47,22.41,1176,7.39,false,false,false,false
2024-09-25 04:10:00,34810000,34.64,17.39,1370,7.91,false,false,false,false
2024-09-25 04:12:00,34812000,32.87,21.90,1732,7.03,false,false,true,false
2024-09-25 04:14:00,34814000,46.85,17.60,1532,6.51,false,false,false,false
2024-09-25 04:16:00,34816000,38.32,21.21,870,6.58,false,false,true,false
2024-09-25 04:18:00,34818000,45.95,20.63,1790,5.65,false,false,false,false
2024-09-25 04:20:00,34820000,41.36,19.93,1457,5.96,false,false,false,false
2024-09-25 04:22:00,34822000,42.12,17.81,1136,5.88,false,false,false,false
2024-09-25 04:24:00,34824000,33.23,17.42,1379,5.92,false,false,false,true
2024-09-25 04:26:00,34826000,39.59,22.33,672,7.07,false,false,false,false
2024-09-25 04:28:00,34828000,46.00,21.54,1750,6.06,false,false,false,false
2024-09-25 04:30:00,34830000,46.96,20.90,660,7.49,false,false,false,false
2024-09-25 04:32:00,34832000,41.39,20.05,1303,6.32,false,false,true,false
2024-09-25 04:34:00,34834000,37.14,17.70,1127,7.21,false,false,false,false
2024-09-25 04:36:00,34836000,30.84,22.19,1529,7.44,false,false,false,false
2024-09-25 04:38:00,34838000,37.06,18.85,984,6.68,false,false,false,false
2024-09-25 04:40:00,34840000,42.77,20.99,1627,7.64,false,false,false,false
2024-09-25 04:42:00,34842000,39.25,21.22,1187,6.88,false,false,false,false
2024-09-25 04:44:00,34844000,43.47,17.99,1151,7.69,false,false,false,false
2024-09-25 04:46:00,34846000,44.83,20.07,1308,5.67,false,false,false,false
2024-09-25 04:48:00,34848000,46.22,17.55,1367,8.22,false,false,true,true
2024-09-25 04:50:00,34850000,30.47,22.04,579,7.70,false,false,false,false
2024-09-25 04:52:00,34852000,39.58,19.89,1307,5.96,false,false,false,true
2024-09-25 04:54:00,34854000,45.56,21.82,586,7.16,false,false,false,false
2024-09-25 04:56:00,34856000,46.91,21.04,1038,6.70,false,false,false,false
2024-09-25 04:58:00,34858000,46.78,19.27,870,6.40,false,false,false,false
2024-09-25 05:00:00,34860000,44.48,21.68,1688,6.85,false,false,false,false
2024-09-25 05:02:00,34862000,43.91,21.63,738,7.73,false,false,false,false
2024-09-25 05:04:00,34864000,41.68,18.13,1673,7.28,false,false,false,false
2024-09-25 05:06:00,34866000,38.34,22.19,1550,7.17,false,false,false,false
2024-09-25 05:08:00,34868000,46.58,22.54,1028,5.95,false,false,false,false
2024-09-25 05:10:00,34870000,49.36,22.31,1134,7.39,false,false,false,false
2024-09-25 05:12:00,34872000,48.87,20.39,1248,6.54,false,false,false,false
2024-09-25 05:14:00,34874000,33.84,22.44,1715,7.48,false,false,false,false
2024-09-25 05:16:00,34876000,43.92,19.37,546,6.22,false,false,false,false
2024-09-25 05:18:00,34878000,47.28,17.55,1074,7.22,false,false,true,false
2024-09-25 05:20:00,34880000,42.91,17.99,885,6.28,false,false,false,false
2024-09-25 05:22:00,34882000,31.65,18.50,1271,7.18,false,false,false,false
2024-09-25 05:24:00,34884000,45.01,21.64,705,8.92,true,false,false,true
2024-09-25 05:26:00,34886000,41.96,22.77,1668,6.65,false,false,false,false
2024-09-25 05:28:00,34888000,41.03,19.78,837,6.51,false,false,false,false
2024-09-25 05:30:00,34890000,31.88,20.92,932,6.52,false,false,false,false
2024-09-25 05:32:00,34892000,41.59,20.44,1003,7.23,false,false,true,false
2024-09-25 05:34:00,34894000,45.30,21.20,1224,6.72,false,false,true,false
2024-09-25 05:36:00,34896000,51.17,17.65,623,7.48,false,false,false,false
2024-09-25 05:38:00,34898000,42.17,20.32,1248,5.23,false,true,false,false
2024-09-25 05:40:00,34900000,38.75,17.74,1242,7.28,false,false,false,false
2024-09-25 05:42:00,34902000,49.96,20.44,610,8.46,true,false,false,true
2024-09-25 05:44:00,34904000,31.25,20.27,897,7.21,false,false,false,false
2024-09-25 05:46:00,34906000,39.50,21.48,989,7.64,false,false,false,false
2024-09-25 05:48:00,34908000,47.23,22.86,1514,7.06,false,false,false,false
2024-09-25 05:50:00,34910000,36.35,21.70,693,5.71,false,false,false,true
2024-09-25 05:52:00,34912000,40.66,23.11,1098,7.31,false,false,false,false
2024-09-25 05:54:00,34914000,37.30,22.97,860,5.69,false,false,false,true
2024-09-25 05:56:00,34916000,43.13,22.09,1297,7.92,false,false,false,false
2024-09-25 05:58:00,34918000,49.09,21.87,1462,6.20,false,false,false,false
2024-09-25 06:00:00,34920000,40.52,19.19,1236,6.81,false,false,false,false
2024-09-25 06:02:00,34922000,34.03,21.02,619,7.42,false,false,false,false
2024-09-25 06:04:00,34924000,37.16,19.94,1595,6.23,false,false,false,false
2024-09-25 06:06:00,34926000,52.34,21.94,834,5.79,false,false,false,false
2024-09-25 06:08:00,34928000,50.12,21.85,607,6.20,false,false,false,false
2024-09-25 06:10:00,34930000,32.63,19.53,1322,6.67,false,false,false,false
2024-09-25 06:12:00,34932000,50.34,20.04,1202,8.18,true,false,false,true
2024-09-25 06:14:00,34934000,49.87,23.20,1096,7.99,false,false,false,false
2024-09-25 06:16:00,34936000,44.06,20.37,1476,6.31,false,false,false,false
2024-09-25 06:18:00,34938000,34.96,21.50,1624,7.90,false,false,false,false
2024-09-25 06:20:00,34940000,42.30,19.10,1235,7.81,false,false,false,false
2024-09-25 06:22:00,34942000,47.37,20.54,1296,5.67,false,false,false,false
2024-09-25 06:24:00,34944000,39.76,22.10,926,6.63,false,false,false,false
2024-09-25 06:26:00,34946000,35.59,21.57,1658,6.11,false,false,false,false
2024-09-25 06:28:00,34948000,34.58,18.64,1446,7.23,false,false,false,false
2024-09-25 06:30:00,34950000,50.61,18.13,1628,7.63,false,false,false,false
2024-09-25 06:32:00,34952000,42.11,19.69,1317,5.20,false,true,false,false
2024-09-25 06:34:00,34954000,49.52,23.37,1747,6.44,false,false,false,false
2024-09-25 06:36:00,34956000,50.63,18.90,630,5.99,false,false,false,false
2024-09-25 06:38:00,34958000,49.06,20.12,1790,7.30,false,false,false,false
2024-09-25 06:40:00,34960000,40.32,21.83,1749,6.20,false,false,true,false
2024-09-25 06:42:00,34962000,42.38,19.86,572,7.47,false,false,false,false
2024-09-25 06:44:00,34964000,32.58,22.43,967,7.89,false,false,false,false
2024-09-25 06:46:00,34966000,37.49,20.23,919,7.27,false,false,false,false
2024-09-25 06:48:00,34968000,47.63,21.87,695,7.67,false,false,false,false
2024-09-25 06:50:00,34970000,37.66,23.43,968,7.25,false,true,false,false
2024-09-25 06:52:00,34972000,50.91,21.09,1705,6.07,false,false,false,false
2024-09-25 06:54:00,34974000,44.51,21.41,771,5.78,false,false,false,false
2024-09-25 06:56:00,34976000,36.96,19.18,1280,6.97,false,true,false,false
2024-09-25 06:58:00,34978000,45.85,21.92,1722,5.66,false,false,false,false
2024-09-25 07:00:00,34980000,52.33,23.70,1760,5.97,false,false,false,false
2024-09-25 07:02:00,34982000,43.13,20.69,1012,5.57,false,false,false,false
2024-09-25 07:04:00,34984000,35.72,23.48,1127,6.94,false,false,false,false
2024-09-25 07:06:00,34986000,37.66,23.98,1438,6.78,false,false,false,false
2024-09-25 07:08:00,34988000,40.72,23.28,645,6.50,false,true,true,false
2024-09-25 07:10:00,34990000,40.81,20.50,574,6.75,false,false,false,false
2024-09-25 07:12:00,34992000,38.05,20.03,632,5.91,false,false,false,true
2024-09-25 07:14:00,34994000,40.38,19.83,1378,7.06,false,false,false,false
2024-09-25 07:16:00,34996000,48.97,22.29,1502,7.93,false,false,false,false
2024-09-25 07:18:00,34998000,40.17,22.77,1435,5.96,false,false,false,false
2024-09-25 07:20:00,35000000,39.22,19.97,599,5.82,false,false,false,true
2024-09-25 07:22:00,35002000,43.75,24.59,739,6.33,false,false,false,false
2024-09-25 07:24:00,35004000,42.11,23.77,510,7.02,false,false,false,false
2024-09-25 07:26:00,35006000,39.56,19.39,1182,5.70,false,false,false,true
2024-09-25 07:28:00,35008000,38.84,24.54,896,6.01,false,true,false,false
2024-09-25 07:30:00,35010000,49.83,20.11,781,6.43,false,false,false,false
2024-09-25 07:32:00,35012000,40.70,19.94,653,5.76,false,false,false,false
2024-09-25 07:34:00,35014000,50.11,20.97,1716,7.73,false,false,false,false
2024-09-25 07:36:00,35016000,41.96,24.18,1296,7.27,false,true,false,false
2024-09-25 07:38:00,35018000,37.90,19.31,892,7.55,true,false,false,false
2024-09-25 07:40:00,35020000,45.68,22.20,727,7.32,false,false,false,false
2024-09-25 07:42:00,35022000,37.80,19.58,1786,6.70,false,false,false,false
2024-09-25 07:44:00,35024000,43.46,20.73,1311,7.52,false,false,false,false
2024-09-25 07:46:00,35026000,47.26,20.35,1491,7.46,false,false,false,false
2024-09-25 07:48:00,35028000,45.32,24.11,916,5.63,false,false,false,false
2024-09-25 07:50:00,35030000,50.86,20.13,683,5.28,false,true,false,false
2024-09-25 07:52:00,35032000,46.41,20.86,542,7.47,false,false,false,false
2024-09-25 07:54:00,35034000,40.42,22.93,835,7.02,false,false,false,false
2024-09-25 07:56:00,35036000,45.59,21.27,1329,6.22,false,false,false,false
2024-09-25 07:58:00,35038000,46.97,22.85,1128,5.68,false,false,false,false
2024-09-25 08:00:00,35040000,51.87,22.69,1643,6.86,false,false,false,false
2024-09-25 08:02:00,35042000,45.29,21.98,1752,6.86,false,false,false,false
2024-09-25 08:04:00,35044000,43.34,21.54,623,6.40,false,false,true,false
2024-09-25 08:06:00,35046000,42.24,24.12,798,7.38,false,false,false,false
2024-09-25 08:08:00,35048000,53.52,24.63,1377,5.99,false,false,false,false
2024-09-25 08:10:00,35050000,35.75,24.48,1482,7.44,false,false,false,false
2024-09-25 08:12:00,35052000,43.63,20.19,1511,6.87,false,false,false,false
2024-09-25 08:14:00,35054000,45.55,22.18,677,6.22,false,false,false,false
2024-09-25 08:16:00,35056000,37.55,23.07,1265,7.44,false,false,false,false
2024-09-25 08:18:00,35058000,36.18,20.16,1533,7.64,false,false,false,false
2024-09-25 08:20:00,35060000,46.07,25.21,838,8.13,true,false,false,true
2024-09-25 08:22:00,35062000,36.42,23.31,1441,6.61,false,false,false,false
2024-09-25 08:24:00,35064000,46.23,23.70,1289,8.40,true,false,false,true
2024-09-25 08:26:00,35066000,45.41,23.70,854,6.84,false,true,false,false
2024-09-25 08:28:00,35068000,38.54,21.19,1532,7.95,false,false,true,false
2024-09-25 08:30:00,35070000,43.11,23.09,1609,7.14,false,false,false,false
2024-09-25 08:32:00,35072000,52.01,19.68,1395,6.73,false,false,false,false
2024-09-25 08:34:00,35074000,51.94,20.89,1281,5.92,false,false,false,false
2024-09-25 08:36:00,35076000,37.52,20.57,818,5.86,false,false,false,true
2024-09-25 08:38:00,35078000,41.52,22.13,1198,5.26,false,true,false,false
2024-09-25 08:40:00,35080000,40.56,22.14,774,7.45,false,false,false,false
2024-09-25 08:42:00,35082000,41.54,24.33,1073,6.00,false,false,false,false
2024-09-25 08:44:00,35084000,41.81,24.09,918,7.56,false,false,false,false
2024-09-25 08:46:00,35086000,51.54,21.21,1245,7.57,false,false,false,false
2024-09-25 08:48:00,35088000,36.11,19.44,1430,5.53,false,true,false,true
2024-09-25 08:50:00,35090000,45.82,20.13,1591,7.58,false,false,false,false
2024-09-25 08:52:00,35092000,38.17,19.61,1396,6.81,false,true,false,false
2024-09-25 08:54:00,35094000,39.23,22.90,1754,5.99,false,false,false,true
2024-09-25 08:56:00,35096000,36.49,21.73,1368,7.34,false,true,false,false
2024-09-25 08:58:00,35098000,45.33,22.52,628,6.79,false,false,false,false
2024-09-25 09:00:00,35100000,46.75,21.49,936,6.40,false,false,false,false
2024-09-25 09:02:00,35102000,51.44,22.13,918,6.87,false,false,true,false
2024-09-25 09:04:00,35104000,42.75,24.04,1335,6.68,false,false,false,false
2024-09-25 09:06:00,35106000,49.69,25.76,1687,6.18,false,false,false,false
2024-09-25 09:08:00,35108000,39.59,23.48,1480,5.76,false,false,false,true
2024-09-25 09:10:00,35110000,39.37,21.65,1437,5.57,false,false,false,true
2024-09-25 09:12:00,35112000,38.35,20.44,1791,6.45,false,false,false,false
2024-09-25 09:14:00,35114000,37.16,20.79,1468,7.14,false,false,false,false
2024-09-25 09:16:00,35116000,37.33,20.31,1386,5.51,false,false,false,true
2024-09-25 09:18:00,35118000,43.09,22.37,1708,6.43,false,false,false,false
2024-09-25 09:20:00,35120000,45.97,23.76,1786,5.75,false,false,false,false
2024-09-25 09:22:00,35122000,52.80,25.44,1773,7.28,false,false,false,false
2024-09-25 09:24:00,35124000,41.59,20.79,1391,7.06,false,false,false,false
2024-09-25 09:26:00,35126000,41.98,25.31,924,6.30,false,false,false,false
2024-09-25 09:28:00,35128000,54.10,23.59,1165,6.62,false,false,false,false
2024-09-25 09:30:00,35130000,49.00,23.00,1411,7.88,false,false,false,false
2024-09-25 09:32:00,35132000,44.09,20.22,947,7.48,false,false,false,false
2024-09-25 09:34:00,35134000,37.32,25.37,1110,5.96,false,false,false,true
2024-09-25 09:36:00,35136000,49.37,25.50,1191,7.96,false,false,false,false
2024-09-25 09:38:00,35138000,52.15,20.24,1470,6.78,false,false,false,false
2024-09-25 09:40:00,35140000,36.75,20.50,1102,7.22,false,false,false,false
2024-09-25 09:42:00,35142000,47.03,24.07,1695,7.03,false,false,true,false
2024-09-25 09:44:00,35144000,49.06,23.90,1545,6.77,false,true,false,false
2024-09-25 09:46:00,35146000,37.18,25.32,834,5.87,false,true,false,true
2024-09-25 09:48:00,35148000,45.20,24.97,777,6.36,false,false,false,false
2024-09-25 09:50:00,35150000,40.42,24.92,774,7.10,false,false,false,false
2024-09-25 09:52:00,35152000,49.97,22.27,1423,5.81,false,false,true,false
2024-09-25 09:54:00,35154000,36.50,20.23,1615,7.24,false,true,false,false
2024-09-25 09:56:00,35156000,56.13,21.86,522,7.79,false,false,false,false
2024-09-25 09:58:00,35158000,55.15,21.65,1800,7.10,false,false,false,false
2024-09-25 10:00:00,35160000,54.99,21.86,931,5.52,false,false,false,false
2024-09-25 10:02:00,35162000,40.69,23.37,859,5.54,false,false,false,false
2024-09-25 10:04:00,35164000,50.51,23.70,1465,5.78,false,false,false,false
2024-09-25 10:06:00,35166000,38.12,24.74,1277,6.16,false,false,false,false
2024-09-25 10:08:00,35168000,45.16,21.46,1220,5.76,false,false,false,false
2024-09-25 10:10:00,35170000,49.41,20.92,1595,6.45,false,false,false,false
2024-09-25 10:12:00,35172000,49.07,23.37,640,6.22,false,false,false,false
2024-09-25 10:14:00,35174000,39.86,21.69,1576,6.70,true,false,false,false
2024-09-25 10:16:00,35176000,55.13,26.19,1240,6.36,false,false,false,false
2024-09-25 10:18:00,35178000,55.64,24.57,778,7.99,false,false,false,false
